timestamp_utc,J,power_W,real_power_W,Tmotor_degC,Tamb_filled,Tbatt_max_filled
2026-05-21 17:11:40,YAW,0.0191,0.01864287583497053,41.51,24.9,35.94
2026-05-21 17:11:44,ROLL,0.0008,0.000767019253438114,36.62,24.93,35.84
2026-05-21 17:11:44,YAW,0.0184,0.017962882514734775,41.56,24.93,35.84
2026-05-21 17:11:44,PITCH,0.0124,0.012031313163064833,39.87,24.93,35.84
2026-05-21 17:11:44,J1,0.0044,0.0009129151119842829,40.52,24.93,35.84
2026-05-21 17:11:44,J2,1.1387,0.24019813862475442,39.4,24.93,35.84
2026-05-21 17:11:44,ELBOW,0.0445,0.009193227897838899,33.75,24.93,35.84
2026-05-21 17:11:44,TWIST,0.0158,0.003271534962671906,34.36,24.93,35.84
2026-05-21 17:11:48,ELBOW,0.0438,0.009049289964636543,33.77,24.93,35.84
2026-05-21 17:11:48,J1,0.0069,0.001431668935166994,40.53,24.93,35.84
2026-05-21 17:11:48,J2,1.1523,0.24307580600392928,39.41,24.93,35.84
2026-05-21 17:11:48,TWIST,0.0189,0.00391370951669941,34.38,24.93,35.84
2026-05-21 17:11:48,PITCH,0.0128,0.012421230648330058,39.91,24.93,35.84
