timestamp_utc,actuator_name,power_W,Tmotor_degC,Tambient_degC,Tbatt_min_degC,Tbatt_max_degC
2026-06-17 00:51:04,left_shoulder_j1,0.6144,44.59,null,null,null
2026-06-17 00:51:04,left_shoulder_j2,12.6196,42.9,null,null,null
2026-06-17 00:51:04,left_upper_arm_twist,0.1988,36.93,null,null,null
2026-06-17 00:51:04,left_wrist_pitch,0.2016,51.4,null,null,null
2026-06-17 00:51:04,left_wrist_roll,0.0988,44.63,null,null,null
2026-06-17 00:51:04,left_wrist_yaw,0.0345,53.73,null,null,null
2026-06-17 00:51:08,left_elbow,1.9491,40.06,null,null,null
2026-06-17 00:51:08,left_shoulder_j1,2.4052,44.59,null,null,null
2026-06-17 00:51:08,left_shoulder_j2,14.3632,42.96,null,null,null
2026-06-17 00:51:08,left_upper_arm_twist,0.0368,36.92,null,null,null
2026-06-17 00:51:08,left_wrist_pitch,0.3171,51.39,null,null,null
2026-06-17 00:51:08,left_wrist_roll,0.1254,44.64,null,null,null
2026-06-17 00:51:08,left_wrist_yaw,0.0612,53.74,null,null,null
2026-06-17 00:51:12,left_elbow,2.922,40.06,null,null,null
2026-06-17 00:51:12,left_shoulder_j1,0.8589,44.61,null,null,null
2026-06-17 00:51:12,left_shoulder_j2,0.6823,43.02,null,null,null
2026-06-17 00:51:12,left_upper_arm_twist,0.1404,36.93,null,null,null
2026-06-17 00:51:12,left_wrist_pitch,0.3514,51.4,null,null,null
2026-06-17 00:51:12,left_wrist_roll,0.0834,44.65,null,null,null
2026-06-17 00:51:12,left_wrist_yaw,0.0862,53.77,null,null,null
2026-06-17 00:51:16,left_elbow,4.5368,40.05,null,null,null
2026-06-17 00:51:16,left_shoulder_j1,0.2351,44.62,null,null,null
2026-06-17 00:51:16,left_shoulder_j2,0.0189,42.97,null,null,null
2026-06-17 00:51:16,left_upper_arm_twist,0.4222,36.94,null,null,null
2026-06-17 00:51:16,left_wrist_pitch,0.195,51.4,null,null,null
2026-06-17 00:51:16,left_wrist_roll,0.0287,44.66,null,null,null
2026-06-17 00:51:16,left_wrist_yaw,0.0386,53.78,null,null,null
2026-06-17 00:51:20,left_elbow,4.5691,40.05,null,null,null
2026-06-17 00:51:20,left_shoulder_j1,1.4441,44.63,null,null,null
2026-06-17 00:51:20,left_shoulder_j2,4.2058,42.87,null,null,null
2026-06-17 00:51:20,left_upper_arm_twist,0.407,36.94,null,null,null
2026-06-17 00:51:20,left_wrist_pitch,0.1091,51.39,null,null,null
2026-06-17 00:51:20,left_wrist_roll,0.0069,44.67,null,null,null
2026-06-17 00:51:20,left_wrist_yaw,0.1019,53.78,null,null,null
2026-06-17 00:51:24,left_elbow,3.2494,40.03,null,null,null
2026-06-17 00:51:24,left_shoulder_j1,3.1247,44.65,null,null,null
2026-06-17 00:51:24,left_shoulder_j2,26.176,42.84,null,null,null
2026-06-17 00:51:24,left_upper_arm_twist,0.0479,36.95,null,null,null
2026-06-17 00:51:24,left_wrist_pitch,0.1818,51.38,null,null,null
2026-06-17 00:51:24,left_wrist_roll,0.0743,44.68,null,null,null
