timestamp_utc,J,power_W,real_power_W,Tmotor_degC,Tamb_filled,Tbatt_max_filled
2026-06-16 16:44:44,ELBOW,11.9652,2.6282593769115916,50.72,26.66,39.64
2026-06-16 16:44:44,J2,10.2338,2.351110397202358,63.81,26.66,39.64
2026-06-16 16:44:44,J1,2.3513,0.5019871210373281,48.49,26.66,39.64
2026-06-16 16:44:44,TWIST,2.4256,0.5249208078585462,46.5,26.66,39.64
2026-06-16 16:44:48,ELBOW,41.493,9.100234977760314,50.28,26.66,39.64
2026-06-16 16:44:48,J1,25.4779,5.440325519339883,48.54,26.66,39.64
2026-06-16 16:44:48,J2,171.6784,39.28136706263262,62.6,26.66,39.64
2026-06-16 16:44:48,TWIST,35.5942,7.693298220353634,46.15,26.66,39.64
2026-06-16 16:44:48,PITCH,25.1625,26.814227799607078,66.84,26.66,39.64
2026-06-16 16:44:48,ROLL,0.6117,0.6136300396856582,49.17,26.66,39.64
2026-06-16 16:44:48,YAW,0.1028,0.10658158585461691,58.68,26.66,39.64
2026-06-16 16:44:52,PITCH,0.9484,1.0103869768172886,66.76,26.92,39.74
2026-06-16 16:44:52,ROLL,0.065,0.06519129666011789,49.11,26.92,39.74
2026-06-16 16:44:52,YAW,0.0363,0.03763019174852652,58.64,26.92,39.74
2026-06-16 16:44:52,TWIST,1.3405,0.2894453951277014,45.87,26.92,39.74
2026-06-16 16:44:52,J1,2.1774,0.46507415990569745,48.62,26.92,39.74
2026-06-16 16:44:52,ELBOW,8.5991,1.8855552353320237,50.22,26.92,39.74
2026-06-16 16:44:52,J2,21.8716,4.996645654632613,62.14,26.92,39.74
2026-06-16 16:44:56,ELBOW,66.3646,14.534113379929272,49.87,26.92,39.74
2026-06-16 16:44:56,J1,2.8328,0.6050834085972496,48.63,26.92,39.74
2026-06-16 16:44:56,J2,239.1407,54.48337400029863,61.33,26.92,39.74
2026-06-16 16:44:56,TWIST,90.8036,19.582151348180744,45.52,26.92,39.74
2026-06-16 16:44:56,PITCH,19.1181,20.3392545524558,66.34,26.92,39.74
2026-06-16 16:44:56,ROLL,0.6358,0.6374238506876229,49.0,26.92,39.74
2026-06-16 16:44:56,YAW,7.5692,7.845765779174854,58.61,26.92,39.74
2026-06-16 16:45:00,ROLL,17.6395,17.694532467583496,49.16,26.92,39.74
2026-06-16 16:45:00,PITCH,42.5768,45.427354401571705,67.21,26.92,39.74
2026-06-16 16:45:00,TWIST,321.5268,69.65051248559527,46.78,26.92,39.74
2026-06-16 16:45:00,YAW,2.2563,2.3422521748526526,59.05,26.92,39.74
2026-06-16 16:45:00,J1,10.772,2.300807775559922,48.62,26.92,39.74
2026-06-16 16:45:00,ELBOW,154.4006,33.87023777282515,50.34,26.92,39.74
2026-06-16 16:45:00,J2,457.1597,104.55948286984678,62.48,26.92,39.74
2026-06-16 16:45:04,ROLL,7.1595,7.203610396856581,50.02,26.92,39.74
2026-06-16 16:45:04,PITCH,47.5085,50.996687941060905,69.04,26.92,39.74
2026-06-16 16:45:04,TWIST,255.6994,55.955870192377205,49.65,26.92,39.74
2026-06-16 16:45:04,YAW,0.5446,0.5659817021611001,59.38,26.92,39.74
2026-06-16 16:45:04,J1,4.478,0.9563952282907663,48.6,26.92,39.74
2026-06-16 16:45:04,ELBOW,170.7646,37.629593318695484,51.63,26.92,39.74
2026-06-16 16:45:04,J2,457.3152,105.90169378250688,66.19,26.92,39.74
2026-06-16 16:45:08,ELBOW,10.4127,2.2997493311434183,52.28,26.92,39.74
2026-06-16 16:45:08,J1,4.8443,1.0347379117013753,48.63,26.92,39.74
2026-06-16 16:45:08,J2,89.8139,20.999033291143423,69.09,26.92,39.74
2026-06-16 16:45:08,TWIST,6.6702,1.4646532617053047,50.62,26.92,39.74
2026-06-16 16:45:08,PITCH,5.0313,5.43042344086444,70.71,26.92,39.74
2026-06-16 16:45:08,ROLL,0.2405,0.24244951473477405,50.57,26.92,39.74
2026-06-16 16:45:08,YAW,0.1823,0.189489568172888,59.43,26.92,39.74
2026-06-16 16:45:12,ROLL,0.1723,0.17372105186640474,50.61,26.92,39.74
2026-06-16 16:45:12,YAW,0.0466,0.0484295764243615,59.38,26.92,39.74
2026-06-16 16:45:12,PITCH,0.05,0.05399115913555993,70.85,26.92,39.74
2026-06-16 16:45:12,J1,0.196,0.041871329823182715,48.67,26.92,39.74
2026-06-16 16:45:12,J2,1.3478,0.3153002541768173,69.26,26.92,39.74
2026-06-16 16:45:12,ELBOW,0.142,0.03133916007858546,52.07,26.92,39.74
2026-06-16 16:45:12,TWIST,0.2181,0.047892429029469545,50.63,26.92,39.74
2026-06-16 16:45:16,ELBOW,0.1251,0.027547698341846758,51.43,26.92,39.74
2026-06-16 16:45:16,J1,0.0502,0.010723430098231826,48.65,26.92,39.74
2026-06-16 16:45:16,J2,3.5971,0.8391399683929273,68.41,26.92,39.74
2026-06-16 16:45:16,TWIST,0.2028,0.044465553477406675,50.2,26.92,39.74
2026-06-16 16:45:16,PITCH,0.0474,0.051076340275049106,70.21,26.92,39.74
2026-06-16 16:45:16,ROLL,0.0566,0.05703678742632612,50.46,26.92,39.74
2026-06-16 16:45:16,YAW,0.0344,0.0357384235756385,59.28,26.92,39.74
2026-06-16 16:45:20,YAW,0.0158,0.016409712377210218,59.19,26.92,39.74
2026-06-16 16:45:20,ROLL,0.0016,0.0016111025540275052,50.24,26.92,39.74
2026-06-16 16:45:20,PITCH,0.0019,0.0020403088408644395,69.16,26.92,39.74
2026-06-16 16:45:20,J1,0.0139,0.0029678733831041255,48.52,26.92,39.74
2026-06-16 16:45:20,J2,3.0469,0.7075498010687622,67.03,26.92,39.74
2026-06-16 16:45:20,ELBOW,0.049,0.010762895245579569,50.71,26.92,39.74
2026-06-16 16:45:20,TWIST,0.0714,0.015620389815324168,49.57,26.92,39.74
2026-06-16 16:45:24,ROLL,0.0015,0.0015093477406679767,50.04,26.92,39.74
2026-06-16 16:45:24,YAW,0.0045,0.004672538310412574,59.12,26.92,39.74
2026-06-16 16:45:24,PITCH,0.0012,0.001284414931237721,68.17,26.92,39.74
2026-06-16 16:45:24,J1,0.0072,0.0015369897996070725,48.46,26.92,39.74
2026-06-16 16:45:24,J2,2.9603,0.6843162082829076,65.66,26.92,39.74
2026-06-16 16:45:24,ELBOW,0.0078,0.001709492746561886,50.08,26.92,39.74
2026-06-16 16:45:24,TWIST,0.0675,0.014734944990176819,48.95,26.92,39.74
2026-06-16 16:45:28,ELBOW,0.0371,0.008115905618860513,49.55,26.92,39.74
2026-06-16 16:45:28,J1,0.0424,0.009052441650294694,48.5,26.92,39.74
2026-06-16 16:45:28,J2,2.7291,0.6282647705776032,64.42,26.92,39.74
2026-06-16 16:45:28,TWIST,0.1172,0.025533684746561883,48.39,26.92,39.74
2026-06-16 16:45:28,PITCH,0.0587,0.06264662357563852,67.29,26.92,39.74
2026-06-16 16:45:28,ROLL,0.0352,0.03539695402750491,49.86,26.92,39.74
2026-06-16 16:45:28,YAW,0.045,0.04671583497053045,59.06,26.92,39.74
2026-06-16 16:45:32,ROLL,0.1558,0.1565780817288802,49.69,26.92,39.74
2026-06-16 16:45:32,YAW,0.1521,0.1578726282907662,59.01,26.92,39.74
2026-06-16 16:45:32,PITCH,0.0612,0.06511126915520628,66.35,26.92,39.74
2026-06-16 16:45:32,J1,1.7449,0.37263001122200395,48.57,26.92,39.74
2026-06-16 16:45:32,J2,3.3338,0.7640833810609038,63.1,26.92,39.74
2026-06-16 16:45:32,ELBOW,3.7043,0.8088031207387033,49.01,26.92,39.74
2026-06-16 16:45:32,TWIST,1.1553,0.25117356872298624,47.8,26.92,39.74
2026-06-16 16:45:36,ELBOW,11.463,2.498789867976424,48.55,26.92,39.74
2026-06-16 16:45:36,J1,19.5124,4.1665053895167,48.54,26.92,39.74
2026-06-16 16:45:36,J2,48.3598,11.03940412702554,61.91,26.92,39.74
2026-06-16 16:45:36,TWIST,27.9314,6.061590115426327,47.29,26.92,39.74
2026-06-16 16:45:36,PITCH,15.1159,16.044532992141452,65.65,26.92,39.74
2026-06-16 16:45:36,ROLL,1.2443,1.249854124950884,49.54,26.92,39.74
2026-06-16 16:45:36,YAW,0.2692,0.27938834734774065,58.98,26.92,39.74
2026-06-16 16:45:40,YAW,0.0796,0.08261823182711199,59.0,26.92,39.74
