t_s,Tm_ELBOW,Tm_J1,Tm_J2,Tm_PITCH,Tm_ROLL,Tm_TWIST,Tm_YAW,P_ELBOW,P_J1,P_J2,P_PITCH,P_ROLL,P_TWIST,P_YAW,Ts_humerus_u,Ts_humerus_l,Ts_forearm_u,Ts_forearm_l,Ts_wrist,Ts_hand,T_amb
30.0,46.628463427716405,42.880734569329086,,,,47.034731438622934,,64.772542,62.393778,0.0,0.0,0.0,64.86198999999999,0.0,22.22054106280191,22.526927536231863,22.1692222222222,22.22019806763283,26.473251207729444,27.629057971014465,21.434212560386452
32.0,47.61034561463473,43.54196024569623,,,,48.00416061416606,,64.89250511198054,62.58616368525984,0.0,0.0,0.0,64.93242113188128,0.0,22.218589371980656,22.525565217391282,22.179917874396114,22.223743961352636,26.493816425120748,27.65776328502413,21.432473429951667
34.0,48.53878442022738,44.17805523496225,,,,48.92285833743054,,64.98488979591836,62.780065306122445,0.0,0.0,0.0,64.84275306122449,0.0,22.21814975845409,22.523429951690797,22.19283574879225,22.228512077294667,26.514381642512056,27.684956521739103,21.43285990338162
36.0,49.42031827860448,44.79523599227873,,,,49.79470964062544,,65.24627715059145,62.70112279922237,0.0,0.0,0.0,65.40827328498901,0.0,22.21790338164249,22.51910628019322,22.206173913043457,22.232990338164228,26.53391787439611,27.713951690821233,21.435371980676308
38.0,50.26258103364739,45.40090582816167,,,,50.62514964970499,,65.432503577344,63.034931890688,0.0,0.0,0.0,65.56964501888,0.0,22.216531400966165,22.51478260869563,22.217463768115923,22.236270531400944,26.551951690821234,27.74323671497582,21.436961352656986
40.0,51.06914928147766,45.99345438937631,,,,51.41447053506656,,65.65560342752887,62.85865468536342,0.0,0.0,0.0,65.71303216834565,0.0,22.21449275362317,22.511425120772927,22.228966183574858,22.23799999999998,26.56913526570046,27.77129951690819,21.43753140096616
42.0,51.843367221988,46.555313378492826,,,,52.16971687771944,,65.77848195914073,63.272990165126934,0.0,0.0,0.0,65.84989507696784,0.0,22.21342028985505,22.50939613526568,22.243463768115923,22.24139613526568,26.589690821256013,27.798405797101427,21.43993719806761
44.0,52.58305246016632,47.09760664395726,,,,52.887658779676826,,65.96306130987222,63.32137838727563,0.0,0.0,0.0,66.11608844461196,0.0,22.214946859903364,22.510280193236696,22.260690821256016,22.247850241545876,26.613618357487898,27.827821256038625,21.443985507246353
46.0,53.2965807576031,47.631645740314,,,,53.57415573939947,,66.11688342129732,63.26702901418875,0.0,0.0,0.0,66.11614196737794,0.0,22.217705314009642,22.514487922705293,22.280985507246356,22.25575362318839,26.63974396135263,27.85981159420287,21.44948309178742
48.0,53.984236149813555,48.14511407290909,,,,54.23332898634954,,66.34141405620102,63.65567984169384,0.0,0.0,0.0,66.32933433449094,0.0,22.221550724637662,22.520652173913025,22.302859903381623,22.264719806763264,26.66751207729466,27.892864734299494,21.458062801932346
50.0,54.64537335728528,48.651423778656394,,,,54.8661459223267,,66.56355973123847,63.70179989607174,0.0,0.0,0.0,66.41432187537015,0.0,22.22816425120771,22.527405797101427,22.32599999999998,22.274966183574858,26.697589371980655,27.926690821256013,21.468357487922685
52.0,55.28378407681244,49.14791723843736,,,,55.475111176499716,,66.62365074509104,63.7851785051968,0.0,0.0,0.0,66.60757590883253,0.0,22.236227053140077,22.536381642512055,22.348821256038626,22.285487922705293,26.72824637681157,27.960999999999974,21.478396135265683
54.0,55.90175702916254,49.62923670842225,,,,56.05961135892448,,66.67111550737677,63.91381352449645,0.0,0.0,0.0,66.76231159753843,0.0,22.243816425120755,22.54738647342993,22.373294685990317,22.29889855072462,26.757753623188385,27.998550724637656,21.4904299516908
56.0,56.49879773848846,50.09862077318391,,,,56.62288637660519,,66.83005042030865,64.04290806323449,0.0,0.0,0.0,66.85136532976453,0.0,22.25018357487921,22.55840096618355,22.39951690821254,22.312985507246356,26.785555555555533,28.03610144927534,21.501884057970994
58.0,57.076126201144696,50.56162409751076,,,,57.1623269959944,,66.93286287352608,64.1888272901882,0.0,0.0,0.0,67.09662563290121,0.0,22.256357487922685,22.567357487922685,22.423884057970994,22.324314009661816,26.812874396135243,28.0704106280193,21.508961352656986
60.0,57.637803004504114,51.00810851498448,,,,57.68261602733604,,67.26458118348116,64.2780712826115,0.0,0.0,0.0,67.20473515173713,0.0,22.263971014492732,22.575743961352636,22.449347826086935,22.337275362318817,26.841536231884035,28.10423671497582,21.5150724637681
62.0,58.18158198156763,51.44413010084552,,,,58.188072271498,,67.30399998259703,64.55535861648893,0.0,0.0,0.0,67.31366497487919,0.0,22.271657004830892,22.584999999999976,22.477589371980656,22.350212560386453,26.869144927536208,28.13851207729466,21.520579710144908
64.0,58.707656998461516,51.870315052065614,,,,58.67836770204188,,67.34409701689856,64.41848356963457,0.0,0.0,0.0,67.35822240038922,0.0,22.279270531400947,22.596565217391284,22.508463768115924,22.362690821256017,26.895700483091762,28.17116908212558,21.5252415458937
66.0,59.21982930827954,52.291242494623226,,,,59.15382438716853,,67.53344169749815,64.50608592798041,0.0,0.0,0.0,67.41027082076918,0.0,22.286666666666648,22.60887922705312,22.54060386473428,22.376101449275343,26.92237681159418,28.202570048309152,21.530642512077275
68.0,59.720623613737644,52.70388872521308,,,,59.61468872096164,,67.56060643960411,64.51234032319084,0.0,0.0,0.0,67.3287015382714,0.0,22.291874396135245,22.619777777777756,22.573816425120754,22.38883574879225,26.949125603864715,28.233077294685966,21.536589371980654
70.0,60.20634030193546,53.111620910200536,,,,60.06419268270318,,67.582898554624,64.4974001344,0.0,0.0,0.0,67.777797045248,0.0,22.29592270531399,22.628874396135245,22.607256038647318,22.40050724637679,26.975294685990313,28.262449275362293,21.54233333333331
72.0,60.67790594414157,53.50846460662347,,,,60.5036225831347,,67.88550667502281,64.86724076413874,0.0,0.0,0.0,67.75221819194118,0.0,22.297396135265682,22.636338164251185,22.640632850241523,22.40950724637679,27.000231884057946,28.290444444444418,21.545951690821234
74.0,61.13423175467461,53.90837707354777,,,,60.93425022656831,,67.94914775809168,65.00661596215788,0.0,0.0,0.0,68.07198454487447,0.0,22.2966570048309,22.64228985507244,22.674212560386454,22.41600483091785,27.023888888888866,28.318043478260844,21.547347826086938
